Language	Question	SPARQL
en	How many chapters make up Molten Silver?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Molten Silver"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many chapters does A Series of Events, both Fortunate and Unfortunate have?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""A Series of Events, both Fortunate and Unfortunate"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many chapters is the book *A Series of Events, Both Fortunate and Unfortunate*?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""A Series of Events, both Fortunate and Unfortunate"" .
?story golem:numberOfChapters ?chapters .
}"
en	What is the chapter count for *A Series of Events, Both Fortunate and Unfortunate*?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""A Series of Events, both Fortunate and Unfortunate"" .
?story golem:numberOfChapters ?chapters .
}"
en	Could you tell me how many chapters are in *A Series of Events, Both Fortunate and Unfortunate*?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""A Series of Events, both Fortunate and Unfortunate"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many chapters does *A Series of Events, Both Fortunate and Unfortunate* have?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""A Series of Events, both Fortunate and Unfortunate"" .
?story golem:numberOfChapters ?chapters .
}"
en	In the book *A Series of Events, Both Fortunate and Unfortunate*, how many chapters are there?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""A Series of Events, both Fortunate and Unfortunate"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many chapters does Twilight Magic/Black Family have?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Twilight Magic/Black Family"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many parts does Twilight Magic/Black Family consist of?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Twilight Magic/Black Family"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many segments are in Twilight Magic: Black Family?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Twilight Magic/Black Family"" .
?story golem:numberOfChapters ?chapters .
}"
en	Can you tell me the number of chapters in Twilight Magic/Black Family?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Twilight Magic/Black Family"" .
?story golem:numberOfChapters ?chapters .
}"
en	What is the total chapter count for Twilight Magic: Black Family?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Twilight Magic/Black Family"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many book sections are there in Twilight Magic: Black Family?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Twilight Magic/Black Family"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many chapters does The Death of Me have?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""The Death of Me"" .
?story golem:numberOfChapters ?chapters .
}"
en	How many chapters are in The Death of Me?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""The Death of Me"" .
?story golem:numberOfChapters ?chapters .
}"
en	Does The Death of Me have multiple chapters?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""The Death of Me"" .
?story golem:numberOfChapters ?chapters .
}"
en	What is the content rating for the story [ART] Alleviate?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""[ART] Alleviate"" .
?story golem:rating ?rating .
}"
en	What rating does [ART] Alleviate have?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""[ART] Alleviate"" .
?story golem:rating ?rating .
}"
en	How would you rate [ART] Alleviate?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""[ART] Alleviate"" .
?story golem:rating ?rating .
}"
en	What is [ART] Alleviate's content rating?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""[ART] Alleviate"" .
?story golem:rating ?rating .
}"
en	Can you tell the rating for [ART] Alleviate?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""[ART] Alleviate"" .
?story golem:rating ?rating .
}"
en	What score do you give to [ART] Alleviate?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""[ART] Alleviate"" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story Slightly to the Left?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Slightly to the Left"" .
?story golem:rating ?rating .
}"
en	What is the content rating for Slightly to the Left?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Slightly to the Left"" .
?story golem:rating ?rating .
}"
en	What is the rating of Slightly to the Left?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Slightly to the Left"" .
?story golem:rating ?rating .
}"
en	What's the rating for Slightly to the Left?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Slightly to the Left"" .
?story golem:rating ?rating .
}"
en	What is the content rating of Slightly to the Left?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Slightly to the Left"" .
?story golem:rating ?rating .
}"
en	How is the content rated for Slightly to the Left?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Slightly to the Left"" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story A Nice Girl?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""A Nice Girl"" .
?story golem:rating ?rating .
}"
en	"What's the rating for ""A Nice Girl""?  "	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""A Nice Girl"" .
?story golem:rating ?rating .
}"
en	How would you rate 'A Nice Girl'?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""A Nice Girl"" .
?story golem:rating ?rating .
}"
en	What is the rating of A Nice Girl?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""A Nice Girl"" .
?story golem:rating ?rating .
}"
en	What's your opinion on the rating of 'A Nice Girl'?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""A Nice Girl"" .
?story golem:rating ?rating .
}"
en	How do you rate 'A Nice Girl'?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""A Nice Girl"" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story Knight of Wands?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Knight of Wands"" .
?story golem:rating ?rating .
}"
en	What is the rating of the story Knight of Wands?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Knight of Wands"" .
?story golem:rating ?rating .
}"
en	How appropriate is Knight of Wands for its content?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Knight of Wands"" .
?story golem:rating ?rating .
}"
en	What's the classification for Knight of Wands' content?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Knight of Wands"" .
?story golem:rating ?rating .
}"
en	Is Knight of Wands suitable in terms of its content?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Knight of Wands"" .
?story golem:rating ?rating .
}"
en	What's the content classification of Knight of Wands?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Knight of Wands"" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story Children Will Listen?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Children Will Listen"" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story There are no Children in the Wars of Our Fathers.?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""There are no Children in the Wars of Our Fathers."" .
?story golem:rating ?rating .
}"
en	"Please let me know the PG-13 rating for ""There are no Children in the Wars of Our Fathers."""	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""There are no Children in the Wars of Our Fathers."" .
?story golem:rating ?rating .
}"
en	"What is the PG-13 certification for ""There are no Children in the Wars of Our Fathers""?"	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""There are no Children in the Wars of Our Fathers."" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story Cowardly Cornelius?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Cowardly Cornelius"" .
?story golem:rating ?rating .
}"
en	What is the content rating for Cowardly Cornelius?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Cowardly Cornelius"" .
?story golem:rating ?rating .
}"
en	Can someone tell me the content rating of Cowardly Cornelius?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Cowardly Cornelius"" .
?story golem:rating ?rating .
}"
en	How would you rate the content of Cowardly Cornelius?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Cowardly Cornelius"" .
?story golem:rating ?rating .
}"
en	What rank does Cowardly Cornelius hold in terms of content?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Cowardly Cornelius"" .
?story golem:rating ?rating .
}"
en	How is the content rated for Cowardly Cornelius?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Cowardly Cornelius"" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story Bad Impressions?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Bad Impressions"" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story Green & Gold?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Green & Gold"" .
?story golem:rating ?rating .
}"
en	What is the rating of Green & Gold?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Green & Gold"" .
?story golem:rating ?rating .
}"
en	How would you rate the story Green & Gold?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Green & Gold"" .
?story golem:rating ?rating .
}"
en	What's the content rating for Green & Gold?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Green & Gold"" .
?story golem:rating ?rating .
}"
en	Can you tell me the rating of Green & Gold?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Green & Gold"" .
?story golem:rating ?rating .
}"
en	What rating does Green & Gold have?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Green & Gold"" .
?story golem:rating ?rating .
}"
en	What is the content rating for the story The Twins go to Hogwarts?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""The Twins go to Hogwarts"" .
?story golem:rating ?rating .
}"
en	What's the content rating for *The Twins go to Hogwarts*?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""The Twins go to Hogwarts"" .
?story golem:rating ?rating .
}"
