Language	Question	SPARQL
es	¿Cuántos autores han publicado alguna historia?	prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?author) as ?uploads) WHERE { ?story golem:author ?author . }
es	¿Cuántas historias no han recibido ninguna reacción?	prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(?story) as ?no_feedback_stories WHERE { ?story golem:numberOfComments ?comments . ?story golem:numberOfKudos ?kudos . FILTER(?comments=0 && ?kudos=0) }
es	¿Quién escribió [podfic] Things We Wish For by Avioleta?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""[podfic] Things We Wish For by Avioleta"" . ?story golem:author ?author . }"
es	¿Quién escribió Until you came along?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""Until you came along"" . ?story golem:author ?author . }"
es	¿Quién escribió Obsidian and the Wizarding World?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""Obsidian and the Wizarding World"" . ?story golem:author ?author . }"
es	¿Quién escribió Professor Malfoy and the New Herbology Professor?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""Professor Malfoy and the New Herbology Professor"" . ?story golem:author ?author . }"
es	¿Quién escribió learnt what love means together?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""learnt what love means together"" . ?story golem:author ?author . }"
es	¿Quién escribió Finding Home?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""Finding Home"" . ?story golem:author ?author . }"
es	¿Quién escribió Stronger?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""Stronger"" . ?story golem:author ?author . }"
es	¿Quién escribió Ron's body?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""Ron's body"" . ?story golem:author ?author . }"
es	¿Quién escribió Happy accidents?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""Happy accidents"" . ?story golem:author ?author . }"
es	¿Quién escribió Things are Different Now?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?author WHERE {  ?story golem:title ""Things are Different Now"" . ?story golem:author ?author . }"
es	Muéstrame los resúmenes de historias de 西子绪	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""西子绪"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de 催麥	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""催麥"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de 哈厂	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""哈厂"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de 龚俊 张哲瀚/赵泛舟 张泯 - Fandom	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""龚俊 张哲瀚/赵泛舟 张泯 - Fandom"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de 杀龙	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""杀龙"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de 梦比优斯奥特曼 - Fandom	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""梦比优斯奥特曼 - Fandom"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de 监狱 - Fandom	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""监狱 - Fandom"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de Uploader RPF	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""Uploader RPF"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de 庭外	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""庭外"" . ?story golem:summary ?summary . }"
es	Muéstrame los resúmenes de historias de 只因我們天生一對 - Fandom	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT DISTINCT ?summary WHERE {  ?story golem:fandom ""只因我們天生一對 - Fandom"" . ?story golem:summary ?summary . }"
es	¿Cuál es el recuento promedio de palabras?	prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (AVG(?words) as ?avg_words) WHERE { ?story golem:numberOfWords ?words . }
es	¿Cuántas historias están marcadas como Theo is a Seer?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""Theo is a Seer"" . }"
es	¿Cuántas historias están marcadas como this could be gen or pre-het????	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""this could be gen or pre-het???"" . }"
es	¿Cuántas historias están marcadas como Written Pre-Order of the Phoenix?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""Written Pre-Order of the Phoenix"" . }"
es	¿Cuántas historias están marcadas como Child Ron Weasley?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""Child Ron Weasley"" . }"
es	¿Cuántas historias están marcadas como Bisexual Regulus Black?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""Bisexual Regulus Black"" . }"
es	¿Cuántas historias están marcadas como See how many you can figure out?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""See how many you can figure out"" . }"
es	¿Cuántas historias están marcadas como Remus has BPD/Bipolar Disorder?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""Remus has BPD/Bipolar Disorder"" . }"
es	¿Cuántas historias están marcadas como Chickens?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""Chickens"" . }"
es	¿Cuántas historias están marcadas como Character Turned Into a Ghost?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""Character Turned Into a Ghost"" . }"
es	¿Cuántas historias están marcadas como did I mention dumb??	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:keyword ""did I mention dumb?"" . }"
es	¿Cuántos autores hay representados en los datos?	prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT (COUNT(DISTINCT ?author) as ?authors) WHERE { ?story golem:author ?author . }
es	¿Cuántas historias hay en Archive of Our Own?	prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(DISTINCT ?story) as ?stories WHERE { ?story golem:story_id ?id }
es	¿Cuántos comentarios tienen de media las historias de 夏油傑 - Fandom?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""夏油傑 - Fandom"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de Shiritsu Bakaleya Koukou?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""Shiritsu Bakaleya Koukou"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de jaoyin?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""jaoyin"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de fast and furious：Hobbs and Shaw?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""fast and furious：Hobbs and Shaw"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de 黒蝶のサイケデリカ?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""黒蝶のサイケデリカ"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de German literature rpf?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""German literature rpf"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de 咩咩师兄弟?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""咩咩师兄弟"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de kn；Jn?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""kn；Jn"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de アレクサンドル・デュマ?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""アレクサンドル・デュマ"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántos comentarios tienen de media las historias de ダンジョン飯?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?comments) AS ?avg_number_of_comments WHERE { ?story golem:fandom ""ダンジョン飯"" . ?story golem:numberOfComments ?comments . }"
es	¿Cuántas historias están marcadas como explícitas?	"prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT COUNT(?story) as ?explicit_stories WHERE { ?story golem:rating ""Explicit"" . }"
es	¿Cuántas reacciones suele conseguir una historia?	prefix golem: <https://golemlab.eu/graph/>  prefix dc: <http://purl.org/dc/terms/> prefix gc: <https://ontology.golemlab.eu/>  SELECT AVG(?kudos) AS ?average_number_of_kudos AVG(?comments) AS ?average_number_of_comments WHERE { ?story golem:numberOfKudos ?kudos . ?story golem:numberOfComments ?comments . }
